ID	SMILES	compound_name	DT50_count	DT50_gmean	DT50_log_median	DT50_log_gmean	DT50_log_spread	DT50_log_std	DT50_log_bayesian_mean	DT50_log_bayesian_std	DT50_log_bayesian_mean_std	canonical_SMILES	cropped_canonical_SMILES	cropped_canonical_SMILES_no_stereo	pathway_name	compound_id	node_depth	acidity_std	CEC_log_std	OC_log_std	biomass_log_std	temperature_std	logDT50_mean	logDT50_std
828	COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	Triasulfuron	9	49.57441458403748	60.6	1.6952575943967898	0.6343945089192053	0.24276595799681783	1.7	0.32	0.11	COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	Triasulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/661caf6e-0774-4170-a9e7-3882ed9d32bf/structure/69f5576b-06ae-46fd-8fcd-a95de462f4bf	0	1.1441747254983112	0.10932606402430461			0.0	1.7	0.11
829	N=C(NC(N)=O)NC(=O)NS(=O)(=O)c1ccccc1OCCCl	SYN546702	9	88.17094015926804	101.5	1.9453254716622461	0.8071385306944256	0.266071930971879	1.94	0.33	0.12	N=C(NC(N)=O)NC(=O)NS(=O)(=O)c1ccccc1OCCCl	N=C(NC(N)=O)NC(=O)NS(=O)(=O)c1ccccc1OCCCl	N=C(NC(N)=O)NC(=O)NS(=O)(=O)c1ccccc1OCCCl	Triasulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a75265df-e3a0-4cf8-b2e0-214bbc381008/structure/740609dc-ae3b-44bd-bd62-9882254a699f	2	0.9201449161228175	0.13780855053626836			0.0	1.94	0.12
830	Cc1nc(O)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	CGA 195660	6	13.412903342902343	14.25	1.1275227949526088	0.7909884750888158	0.3021765257509389	1.14	0.38	0.17	Cc1nc(O)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	Cc1nc(O)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	Cc1nc(O)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1	Triasulfuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d7bb49c2-e116-4701-9d0c-19b951a1326a/structure/b1e7f1ff-9dd3-4602-8b6c-96ff9e8a6684	1	1.0561986345169905	0.09626889338728141			0.0	1.14	0.17
831	[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21	Triazoxide	4	249.31987485700566	258.5	2.39675690023133	0.1259814609553147	0.04723185268370354	2.4	0.33	0.18	[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21	[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21	[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21	Triazoxide	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/96e6afe1-7047-4c95-93cf-45dbbada2be5/structure/ba32e646-a118-4e64-9cb6-ede026f6bbfd	0	0.6647367900154164	0.1695645185911938			0.0	2.4	0.18
832	Clc1ccc2nc(-n3ccnc3)nnc2c1	Triazoxide desoxy	4	9.813597586329326	8.3	0.9918282454505039	0.803573330388712	0.302522798761667	1.0	0.4	0.23	Clc1ccc2nc(-n3ccnc3)nnc2c1	Clc1ccc2nc(-n3ccnc3)nnc2c1	Clc1ccc2nc(-n3ccnc3)nnc2c1	Triazoxide	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8c0d2657-96e6-4b67-8385-998adfcc0cc9/structure/58351071-ef56-4105-bb89-09cc464412ad	1	0.6647367900154164	0.1695645185911938			0.0	1.0	0.23
833	CNc1nc(C)nc(OC)n1	IN-L5296 Triazine Amine	4	247.0053371791736	231.5	2.3927063373990247	0.7600110248591303	0.2706629276704725	2.39	0.39	0.22	CNc1nc(C)nc(OC)n1	CNc1nc(C)nc(OC)n1	CNc1nc(C)nc(OC)n1	Tribenuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d093d46d-d36c-4214-9df6-9a2f410139f7/structure/49b538e5-55fa-4871-9d80-64a7fcef3d34	1	0.46029881598804906	0.04982087824943825			0.0	2.39	0.22
834	COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1	Tribenuron-methyl	14	9.389240655808335	10.0	0.9726304706125223	1.1856365769619117	0.333029729030536	0.97	0.36	0.1	COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1	COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1	COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1	Tribenuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1c15c524-6ab3-4889-81e9-33c8910d798a/structure/c61f429b-c9b2-48a3-89f1-a5dcd75dfcbf	0	1.2420358534376092	0.19979685026894356			4.487637339278753	0.97	0.1
835	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	Trichlorfon	6	8.526915792434437	10.6	0.9307919741288806	1.2928355170487096	0.4260936500261773	0.93	0.48	0.22	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	Trichlorfon	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8bd9f35f-3d30-4589-9e14-698965d73b11/structure/32491cfe-0630-4215-927e-c1af53b006f3	0	0.6182412330330468				1.8856180831641267	0.93	0.22
836	O=C(O)COc1nc(Cl)c(Cl)cc1Cl	Triclopyr	4	27.252679805267892	33.5	1.4354092136738743	0.6020599913279625	0.2782263752978166	1.44	0.38	0.21	O=C(O)COc1nc(Cl)c(Cl)cc1Cl	O=C(O)COc1nc(Cl)c(Cl)cc1Cl	O=C(O)COc1nc(Cl)c(Cl)cc1Cl	Triclopyr	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8aa1fe13-2c4a-4e35-b6a7-ea7b1e939300/structure/e820634f-e3fc-4ebf-9995-42153c9733e5	1	1.3160072188251857	0.17177639215076643			0.0	1.44	0.21
837	O=c1[nH]c(Cl)c(Cl)cc1Cl	TCP	8	39.662514810613295	43.5	1.5983802472809596	1.3404441148401185	0.46049570450973265	1.61	0.49	0.18	O=c1[nH]c(Cl)c(Cl)cc1Cl	O=c1[nH]c(Cl)c(Cl)cc1Cl	O=c1[nH]c(Cl)c(Cl)cc1Cl	Triclopyr	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/83bbe3e7-1ae9-4cb3-924d-0079817bde74/structure/fab6551f-27ec-4585-8ae6-9d5139a7e44a	2	0.9886859966642595	0.25813289347644996			3.307189138830738	1.61	0.18
838	CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl	Triclopyr BEE	4	3.0000000000000004	3.0	0.4771212547196625	0.0	0.0	-1.03	0.46	1.06	CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl	CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl	CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl	Triclopyr	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9ee7810d-f638-4f3f-aeed-cdb4db282490/structure/11759d5b-4ec4-401f-af8d-36b05eb3f2d6	0	1.3160072188251857	0.17177639215076643			0.0	-1.03	1.06
839	Cc1cccc(S(C)(=O)=O)c1-n1cnnc1	Metabolite D	3	298.0756830728319	244.0	2.474326547860729	0.42919770240247956	0.18568999631758512	2.47	0.39	0.26	Cc1cccc(S(C)(=O)=O)c1-n1cnnc1	Cc1cccc(S(C)(=O)=O)c1-n1cnnc1	Cc1cccc(S(C)(=O)=O)c1-n1cnnc1	Tricyclazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9e045bc3-7afb-4422-9ffa-3bec0e778f3d/structure/528d75c9-dc8c-4ddf-8331-551f5fa74db5	1	0.7071067811865476	0.17929775033184722			0.0	2.47	0.26
840	Cc1cccc2sc3nncn3c12	Tricyclazole	9	271.12522629384506	313.0	2.4331699275049687	1.1618840979367122	0.3337277408995329	2.43	0.38	0.14	Cc1cccc2sc3nncn3c12	Cc1cccc2sc3nncn3c12	Cc1cccc2sc3nncn3c12	Tricyclazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d48a638a-fc8c-4914-8fa5-ec1bf782603d/structure/6dc4f651-d558-4bb6-8dea-505f3f1f6b0f	0	0.8175543172954289	0.26231433568948204			0.0	2.43	0.14
841	CON=C(C(=O)O)c1ccccc1CON=C(C(=O)O)c1cccc(C(F)(F)F)c1	NOA 413163	15	59.440492149968875	53.6	1.7740823965992703	0.9994867506017928	0.2695920644494501	1.77	0.31	0.08	CON=C(C(=O)O)c1ccccc1CON=C(C(=O)O)c1cccc(C(F)(F)F)c1	CON=C(C(=O)O)c1ccccc1CON=C(C(=O)O)c1cccc(C(F)(F)F)c1	CON=C(C(=O)O)c1ccccc1CON=C(C(=O)O)c1cccc(C(F)(F)F)c1	Trifloxystrobin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e697cb00-3d3d-41f3-b10e-66b75972ffff/structure/44a07c39-7844-4df1-88e8-3b332a2c7740	3	0.9171453295719036	0.16825366483462365			0.04422166387140596	1.77	0.08
842	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	Trifloxystrobin	22	0.34792860914631757	0.405	-0.45850985902609165	1.8603380065709936	0.4277079335287523	-0.46	0.46	0.1	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	Trifloxystrobin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/14b0afd6-5b95-4527-a8a7-43f82e771883/structure/02e2a7d8-f3ff-45e7-a59b-c9cfa24dcfd9	0	0.9443455033789625	0.13869623149818752			2.386307358643759	-0.46	0.1
843	CC(=NOCc1ccccc1C#N)c1cccc(C(F)(F)F)c1	CGA 357276	8	40.264226050989336	42.3	1.604919355607385	0.6165937240427137	0.2293782832838	1.6	0.32	0.12	CC(=NOCc1ccccc1C#N)c1cccc(C(F)(F)F)c1	CC(=NOCc1ccccc1C#N)c1cccc(C(F)(F)F)c1	CC(=NOCc1ccccc1C#N)c1cccc(C(F)(F)F)c1	Trifloxystrobin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/aae72803-fffb-4c04-89a2-14f7cdafa5ca/structure/43bfc8ab-9965-4d04-bbb5-d24994c8c5fb	2	0.8261355820929155	0.1322469895370735			0.3000000000000007	1.6	0.12
844	CON=C(C(=O)O)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	CGA 373466	22	125.55245903629765	105.80000000000001	2.0988252231057833	1.3827476117033475	0.38782974329503006	2.1	0.4	0.09	CON=C(C(=O)O)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	CON=C(C(=O)O)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	CON=C(C(=O)O)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1	Trifloxystrobin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5c90340f-601b-497b-9e81-fd2eeffe60e7/structure/52e343b5-7347-4345-8c08-1a47cd9b5961	2	0.9443455033789627	0.13869623149818752			2.386307358643759	2.1	0.09
845	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	Triflumizole (NF-114)	4	18.89310922720066	20.0	1.276303435375484	0.4771212547196624	0.20264099486249718	1.27	0.35	0.2	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1	Triflumizole (NF-114)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/18a108e5-da78-4d20-942f-2f9d365fb692/structure/50bc18cd-6951-4a65-984d-8b3cbaf0f131	0	0.9000000000000004	0.004825692838090423				1.27	0.2
846	Nc1ccc(Cl)cc1C(F)(F)F	FA1-1	6	9.436576316906669	8.65	0.9748144565468835	0.22184874961635637	0.09047919867436166	0.97	0.3	0.13	Nc1ccc(Cl)cc1C(F)(F)F	Nc1ccc(Cl)cc1C(F)(F)F	Nc1ccc(Cl)cc1C(F)(F)F	Triflumizole (NF-114)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/173fc506-bed9-43d3-bbe5-0b4b299143c9/structure/573f0268-370a-4358-8171-78e92181634e	2	0.8839620404117415	0.005296650269656887				0.97	0.13
847	O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1	Triflumuron	7	8.022512902337713	7.3	0.9043104242293137	1.4855544222565253	0.44515511863183155	0.91	0.47	0.19	O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1	O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1	O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1	Triflumuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/13ac270f-4142-4f6d-b8c2-60b96229ce9c/structure/e03b3555-a34a-4c7a-b0b3-6d04580095d0	0	0.7342912729083655	0.1667446062083046			1.049781318335648	0.91	0.19
848	O=C(O)c1ccccc1Cl	M02 2-chlorobenzoic acid	5	1.5241585201856658	1.2	0.18303013817267352	0.8450980400142568	0.3371312646129314	0.2	0.41	0.2	O=C(O)c1ccccc1Cl	O=C(O)c1ccccc1Cl	O=C(O)c1ccccc1Cl	Triflumuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/84c96310-72a4-4746-a431-70f5c6084530/structure/91ca651f-adfd-4d9f-bb15-b011c96c21a3	1	0.282842712474619	0.15662538251267463			0.0	0.2	0.2
849	NC(=O)Nc1ccc(OC(F)(F)F)cc1	M08 4-trifluoromethoxyphenyl urea	4	1.8663872083412534	1.74	0.2710017492716342	0.6603406019798879	0.23738408343588938	0.28	0.38	0.21	NC(=O)Nc1ccc(OC(F)(F)F)cc1	NC(=O)Nc1ccc(OC(F)(F)F)cc1	NC(=O)Nc1ccc(OC(F)(F)F)cc1	Triflumuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bc6337b7-09b3-4c8a-b209-f5b056fbe866/structure/0a43680f-fb61-4b4e-bac4-e824a5c854c6	1	0.48989794855663565	0.1872218602853597			1.299038105676658	0.28	0.21
850	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	Trifluralin	5	184.86827385823665	189.0	2.2668623861698336	0.4796100551233571	0.1635845865051225	2.26	0.32	0.16	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	Trifluralin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bf5d9a2c-f619-4de5-8e94-a72b3defe205/structure/e737fcfc-abd2-4cf4-bf21-38360afe5bf5	0	0.7730459236035074	0.28108754274093556			0.0	2.26	0.16
851	CNc1nc(N)nc(OCC(F)(F)F)n1	IN-E7710 (N-desmethyl triazine amine)	8	109.8517736365514	117.0	2.040807073312503	0.970036776622557	0.3017664707918506	2.04	0.36	0.14	CNc1nc(N)nc(OCC(F)(F)F)n1	CNc1nc(N)nc(OCC(F)(F)F)n1	CNc1nc(N)nc(OCC(F)(F)F)n1	Triflusulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e1dc9fb3-7876-4091-af1e-7ab8da16bef7/structure/6501208f-b8e3-48e2-9240-645d9a446ada	2	0.8930285549745876	0.24321101662412417			0.0	2.04	0.14
852	COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1	Triflusulfuron-methyl	9	7.600606099815757	6.3	0.880848225874199	0.5365584425715301	0.18450930332346846	0.88	0.29	0.1	COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1	COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1	COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1	Triflusulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0bdc7528-f43f-48d3-bfac-63e1a952e070/structure/d6f30cd3-7d4e-40be-83d7-0afe432459f5	0	0.865383665716478	0.11724548282770385			4.08248290463863	0.88	0.1
853	CN(C)c1nc(N)nc(OCC(F)(F)F)n1	IN-D8526 (triazine amine)	5	77.62499217757845	74.0	1.8900015694199386	0.6455256851090527	0.28245589640318197	1.89	0.38	0.19	CN(C)c1nc(N)nc(OCC(F)(F)F)n1	CN(C)c1nc(N)nc(OCC(F)(F)F)n1	CN(C)c1nc(N)nc(OCC(F)(F)F)n1	Triflusulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e6bb37cc-a0dc-46b5-adf2-fb9ff84fba6f/structure/c6e20332-6752-4b5a-ad13-fa01f36c5a76	1	0.9728309205612247	0.22279755180769112			2.449489742783178	1.89	0.19
854	Cc1cccc2c1S(=O)(=O)NC2=O	IN-W6725 (methyl saccharin)	10	88.05146228106813	94.5	1.9447365727431094	1.4913616938342729	0.4240494743372601	1.95	0.46	0.15	Cc1cccc2c1S(=O)(=O)NC2=O	Cc1cccc2c1S(=O)(=O)NC2=O	Cc1cccc2c1S(=O)(=O)NC2=O	Triflusulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2dc049eb-3d9d-4647-9e79-550b1425dfa6/structure/0dfaaee6-3e2d-46e7-b004-3fba288ebb7d	1	0.8845337754998391	0.21816512211134595			2.0	1.95	0.15
855	Nc1nc(N)nc(OCC(F)(F)F)n1	IN-M7222 (N,N-bis-desmethyl triazine amine)	8	214.7505284936373	212.0	2.331934241288323	0.78265175161032	0.22328577911216602	2.33	0.32	0.12	Nc1nc(N)nc(OCC(F)(F)F)n1	Nc1nc(N)nc(OCC(F)(F)F)n1	Nc1nc(N)nc(OCC(F)(F)F)n1	Triflusulfuron-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6d811846-1b00-4b25-8a14-9a33f8982255/structure/1d60e2af-2261-4a3a-86ed-c87681d600aa	3	0.8930285549745876	0.24321101662412417			0.0	2.33	0.12
856	CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	Trinexapac-ethyl	11	0.12086086961441712	0.1375	-0.9177142852540026	1.0280287236002437	0.28489827966143494	-0.91	0.34	0.12	CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	Trinexapac-ethyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/03fee84b-3625-466b-8487-f194543af0ed/structure/5cb84af3-e46c-4ad7-91b9-d00dbb6260f7	0	0.5474790711372752	0.04756687749112665			4.165977904505309	-0.91	0.12
857	O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1	Trinexapac-acid	10	10.465567516927967	9.55	1.019762783824961	1.0253058652647704	0.3246938286928489	1.02	0.36	0.12	O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1	O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1	O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1	Trinexapac-ethyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6cbaedab-122c-4c42-99c7-7aab418fa970/structure/b4a4e2e4-5062-4cdb-a4c4-622c06c7d02f	1	0.5800377142910624	0.04484648217846054			4.153311931459037	1.02	0.12
858	CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1	Triticonazole RPA 400727	12	344.47328909273824	334.0	2.5371555517897293	0.8355812462604062	0.2756965725042373	2.53	0.33	0.1	CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1	CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1	CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1	Triticonazole (RPA 400727)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/59b2607a-2cd6-4813-83e9-8dda5788b96b/structure/d65295be-13a1-40f8-a04b-f2aff99086f8	0	0.171294094079938	0.46958300972967004			6.855654600401044	2.53	0.1
